Date,EURtoGBP,GBPtoEUR
16/04/2003,1.4526,0.6884
17/04/2003,1.4479,0.6907
22/04/2003,1.4389,0.695
23/04/2003,1.4453,0.6919
24/04/2003,1.4464,0.6914
25/04/2003,1.4438,0.6926
28/04/2003,1.4462,0.6915
29/04/2003,1.4436,0.6927
30/04/2003,1.4326,0.698
01/05/2003,1.4305,0.6991
02/05/2003,1.429,0.6998
06/05/2003,1.4234,0.7025
07/05/2003,1.4018,0.7134
08/05/2003,1.3973,0.7157
09/05/2003,1.3948,0.7169
12/05/2003,1.395,0.7168
13/05/2003,1.3964,0.7161
14/05/2003,1.4098,0.7093
15/05/2003,1.4166,0.7059
16/05/2003,1.4076,0.7104
19/05/2003,1.4007,0.7139
20/05/2003,1.4033,0.7126
21/05/2003,1.4054,0.7115
22/05/2003,1.3974,0.7156
23/05/2003,1.3896,0.7196
27/05/2003,1.3824,0.7234
28/05/2003,1.3914,0.7187
29/05/2003,1.3946,0.7171
30/05/2003,1.3933,0.7177
02/06/2003,1.3937,0.7175
03/06/2003,1.3913,0.7188
04/06/2003,1.3977,0.7155
05/06/2003,1.3964,0.7161
06/06/2003,1.4222,0.7031
09/06/2003,1.4013,0.7136
10/06/2003,1.4114,0.7085
11/06/2003,1.4189,0.7048
12/06/2003,1.4226,0.7029
13/06/2003,1.4127,0.7079
16/06/2003,1.4176,0.7054
17/06/2003,1.4293,0.6996
18/06/2003,1.4346,0.6971
19/06/2003,1.4341,0.6973
20/06/2003,1.4336,0.6975
23/06/2003,1.4458,0.6917
24/06/2003,1.4451,0.692
25/06/2003,1.4475,0.6908
26/06/2003,1.4528,0.6883
27/06/2003,1.4448,0.6921
30/06/2003,1.4371,0.6958
01/07/2003,1.4333,0.6977
02/07/2003,1.4454,0.6919
03/07/2003,1.4511,0.6891
04/07/2003,1.4517,0.6888
07/07/2003,1.4548,0.6874
08/07/2003,1.4477,0.6908
09/07/2003,1.4392,0.6948
10/07/2003,1.4359,0.6964
11/07/2003,1.4431,0.693
14/07/2003,1.4408,0.6941
15/07/2003,1.4257,0.7014
16/07/2003,1.4225,0.703
17/07/2003,1.4218,0.7033
18/07/2003,1.4124,0.708
21/07/2003,1.4103,0.7091
22/07/2003,1.4093,0.7096
23/07/2003,1.4044,0.712
24/07/2003,1.4046,0.7119
25/07/2003,1.4059,0.7113
28/07/2003,1.4148,0.7068
29/07/2003,1.4133,0.7076
30/07/2003,1.42,0.7042
31/07/2003,1.4282,0.7002
01/08/2003,1.4288,0.6999
04/08/2003,1.4203,0.7041
05/08/2003,1.4167,0.7059
06/08/2003,1.4171,0.7057
07/08/2003,1.4184,0.705
08/08/2003,1.4212,0.7036
11/08/2003,1.4151,0.7067
12/08/2003,1.4185,0.705
13/08/2003,1.4237,0.7024
14/08/2003,1.4209,0.7038
15/08/2003,1.4163,0.7061
18/08/2003,1.4255,0.7015
19/08/2003,1.4294,0.6996
20/08/2003,1.4317,0.6985
21/08/2003,1.4429,0.693
22/08/2003,1.4487,0.6903
26/08/2003,1.4437,0.6927
27/08/2003,1.4439,0.6926
28/08/2003,1.4472,0.691
29/08/2003,1.4411,0.6939
01/09/2003,1.4321,0.6983
02/09/2003,1.4463,0.6914
03/09/2003,1.4501,0.6896
04/09/2003,1.4505,0.6894
05/09/2003,1.4373,0.6957
08/09/2003,1.4293,0.6996
09/09/2003,1.4206,0.7039
10/09/2003,1.4185,0.705
11/09/2003,1.4258,0.7014
12/09/2003,1.4196,0.7044
15/09/2003,1.4182,0.7051
16/09/2003,1.4205,0.704
17/09/2003,1.4269,0.7008
18/09/2003,1.4355,0.6966
19/09/2003,1.4371,0.6958
22/09/2003,1.4356,0.6966
23/09/2003,1.4402,0.6943
24/09/2003,1.4438,0.6926
25/09/2003,1.4429,0.693
26/09/2003,1.4466,0.6913
29/09/2003,1.4391,0.6949
30/09/2003,1.4268,0.7009
01/10/2003,1.4229,0.7028
02/10/2003,1.429,0.6998
03/10/2003,1.4335,0.6976
06/10/2003,1.4332,0.6977
07/10/2003,1.4169,0.7058
08/10/2003,1.4059,0.7113
09/10/2003,1.417,0.7057
10/10/2003,1.4118,0.7083
13/10/2003,1.4267,0.7009
14/10/2003,1.4254,0.7016
15/10/2003,1.4335,0.6976
16/10/2003,1.4378,0.6955
17/10/2003,1.4371,0.6958
20/10/2003,1.4371,0.6958
21/10/2003,1.4348,0.697
22/10/2003,1.4335,0.6976
23/10/2003,1.4358,0.6965
24/10/2003,1.4365,0.6961
27/10/2003,1.4406,0.6942
28/10/2003,1.45,0.6897
29/10/2003,1.4548,0.6874
30/10/2003,1.4553,0.6871
31/10/2003,1.4594,0.6852
03/11/2003,1.4658,0.6822
04/11/2003,1.459,0.6854
05/11/2003,1.4649,0.6826
06/11/2003,1.4612,0.6844
07/11/2003,1.4551,0.6872
10/11/2003,1.4538,0.6879
11/11/2003,1.4459,0.6916
12/11/2003,1.4405,0.6942
13/11/2003,1.4404,0.6943
14/11/2003,1.4317,0.6985
17/11/2003,1.4337,0.6975
18/11/2003,1.4285,0.7
19/11/2003,1.4252,0.7017
20/11/2003,1.4295,0.6995
21/11/2003,1.4287,0.6999
24/11/2003,1.44,0.6944
25/11/2003,1.4387,0.6951
26/11/2003,1.4338,0.6974
27/11/2003,1.4404,0.6943
28/11/2003,1.435,0.6969
01/12/2003,1.4392,0.6948
02/12/2003,1.4307,0.699
03/12/2003,1.4272,0.7007
04/12/2003,1.4255,0.7015
05/12/2003,1.4213,0.7036
08/12/2003,1.4181,0.7052
09/12/2003,1.4274,0.7006
10/12/2003,1.4268,0.7009
11/12/2003,1.4342,0.6973
12/12/2003,1.424,0.7022
15/12/2003,1.421,0.7037
16/12/2003,1.4191,0.7047
17/12/2003,1.423,0.7027
18/12/2003,1.4282,0.7002
19/12/2003,1.4267,0.7009
22/12/2003,1.4184,0.705
23/12/2003,1.4219,0.7033
24/12/2003,1.4239,0.7023
29/12/2003,1.4189,0.7048
30/12/2003,1.4209,0.7038
31/12/2003,1.4197,0.7044
02/01/2004,1.421,0.7037
05/01/2004,1.4257,0.7014
06/01/2004,1.4293,0.6996
07/01/2004,1.4346,0.6971
08/01/2004,1.4375,0.6957
09/01/2004,1.4377,0.6956
12/01/2004,1.4454,0.6919
13/01/2004,1.4463,0.6914
14/01/2004,1.4494,0.6899
15/01/2004,1.4455,0.6918
16/01/2004,1.4534,0.688
19/01/2004,1.4428,0.6931
20/01/2004,1.4459,0.6916
21/01/2004,1.4505,0.6894
22/01/2004,1.4507,0.6893
23/01/2004,1.4454,0.6919
26/01/2004,1.449,0.6901
27/01/2004,1.4433,0.6929
28/01/2004,1.4542,0.6877
29/01/2004,1.4656,0.6823
30/01/2004,1.4651,0.6825
02/02/2004,1.4623,0.6839
03/02/2004,1.4632,0.6834
04/02/2004,1.461,0.6845
05/02/2004,1.4594,0.6852
06/02/2004,1.4534,0.688
09/02/2004,1.4647,0.6827
10/02/2004,1.4689,0.6808
11/02/2004,1.4732,0.6788
12/02/2004,1.4749,0.678
13/02/2004,1.4765,0.6773
16/02/2004,1.4781,0.6765
17/02/2004,1.483,0.6743
18/02/2004,1.4854,0.6732
19/02/2004,1.4906,0.6709
20/02/2004,1.4877,0.6722
23/02/2004,1.4868,0.6726
24/02/2004,1.4887,0.6717
25/02/2004,1.5008,0.6663
26/02/2004,1.4965,0.6682
27/02/2004,1.4927,0.6699
01/03/2004,1.5019,0.6658
02/03/2004,1.5037,0.665
03/03/2004,1.5033,0.6652
04/03/2004,1.496,0.6684
05/03/2004,1.4875,0.6723
08/03/2004,1.4933,0.6697
09/03/2004,1.4818,0.6749
10/03/2004,1.4738,0.6785
11/03/2004,1.4686,0.6809
12/03/2004,1.4706,0.68
15/03/2004,1.4682,0.6811
16/03/2004,1.4725,0.6791
17/03/2004,1.4852,0.6733
18/03/2004,1.4812,0.6751
19/03/2004,1.4873,0.6724
22/03/2004,1.4927,0.6699
23/03/2004,1.5018,0.6659
24/03/2004,1.5024,0.6656
25/03/2004,1.488,0.672
26/03/2004,1.4968,0.6681
29/03/2004,1.4966,0.6682
30/03/2004,1.4995,0.6669
31/03/2004,1.4953,0.6688
01/04/2004,1.5016,0.666
02/04/2004,1.5074,0.6634
05/04/2004,1.5113,0.6617
06/04/2004,1.5194,0.6582
07/04/2004,1.5138,0.6606
08/04/2004,1.5158,0.6597
13/04/2004,1.5232,0.6565
14/04/2004,1.4982,0.6675
15/04/2004,1.4924,0.6701
16/04/2004,1.4986,0.6673
19/04/2004,1.5038,0.665
20/04/2004,1.505,0.6645
21/04/2004,1.4932,0.6697
22/04/2004,1.4899,0.6712
23/04/2004,1.4937,0.6695
26/04/2004,1.5072,0.6635
27/04/2004,1.5038,0.665
28/04/2004,1.4983,0.6674
29/04/2004,1.4876,0.6722
30/04/2004,1.4793,0.676
04/05/2004,1.4849,0.6734
05/05/2004,1.4755,0.6777
06/05/2004,1.4854,0.6732
07/05/2004,1.4997,0.6668
10/05/2004,1.4975,0.6678
11/05/2004,1.4873,0.6724
12/05/2004,1.4919,0.6703
13/05/2004,1.4896,0.6713
14/05/2004,1.4845,0.6736
17/05/2004,1.4732,0.6788
18/05/2004,1.4799,0.6757
19/05/2004,1.4814,0.675
20/05/2004,1.4854,0.6732
21/05/2004,1.4899,0.6712
24/05/2004,1.4975,0.6678
25/05/2004,1.496,0.6684
26/05/2004,1.5004,0.6665
27/05/2004,1.4962,0.6684
28/05/2004,1.5016,0.666
01/06/2004,1.5032,0.6652
02/06/2004,1.5014,0.666
03/06/2004,1.5043,0.6648
04/06/2004,1.501,0.6662
07/06/2004,1.4914,0.6705
08/06/2004,1.4961,0.6684
09/06/2004,1.5117,0.6615
10/06/2004,1.5134,0.6608
11/06/2004,1.5134,0.6608
14/06/2004,1.5041,0.6648
15/06/2004,1.5063,0.6639
16/06/2004,1.5223,0.6569
17/06/2004,1.5231,0.6566
18/06/2004,1.5161,0.6596
21/06/2004,1.5129,0.661
22/06/2004,1.5058,0.6641
23/06/2004,1.5048,0.6645
24/06/2004,1.4953,0.6688
25/06/2004,1.5006,0.6664
28/06/2004,1.5002,0.6666
29/06/2004,1.4921,0.6702
30/06/2004,1.4905,0.6709
01/07/2004,1.493,0.6698
02/07/2004,1.4856,0.6731
05/07/2004,1.4897,0.6713
06/07/2004,1.4987,0.6672
07/07/2004,1.4999,0.6667
08/07/2004,1.4982,0.6675
09/07/2004,1.4962,0.6684
12/07/2004,1.5021,0.6657
13/07/2004,1.5064,0.6638
14/07/2004,1.4981,0.6675
15/07/2004,1.4979,0.6676
16/07/2004,1.5049,0.6645
19/07/2004,1.5061,0.664
20/07/2004,1.4978,0.6676
21/07/2004,1.5017,0.6659
22/07/2004,1.5054,0.6643
23/07/2004,1.513,0.6609
26/07/2004,1.5149,0.6601
27/07/2004,1.5122,0.6613
28/07/2004,1.5138,0.6606
29/07/2004,1.5046,0.6646
30/07/2004,1.5107,0.6619
02/08/2004,1.5176,0.6589
03/08/2004,1.5114,0.6616
04/08/2004,1.5133,0.6608
05/08/2004,1.5125,0.6612
06/08/2004,1.5044,0.6647
09/08/2004,1.5006,0.6664
10/08/2004,1.4935,0.6696
11/08/2004,1.498,0.6676
12/08/2004,1.4894,0.6714
13/08/2004,1.4916,0.6704
16/08/2004,1.491,0.6707
17/08/2004,1.4828,0.6744
18/08/2004,1.4824,0.6746
19/08/2004,1.4826,0.6745
20/08/2004,1.4777,0.6767
23/08/2004,1.4865,0.6727
24/08/2004,1.4814,0.675
25/08/2004,1.4875,0.6723
26/08/2004,1.4843,0.6737
27/08/2004,1.4907,0.6708
31/08/2004,1.4803,0.6755
01/09/2004,1.4737,0.6786
02/09/2004,1.4722,0.6793
03/09/2004,1.4735,0.6787
06/09/2004,1.4735,0.6787
07/09/2004,1.4674,0.6815
08/09/2004,1.4703,0.6801
09/09/2004,1.4659,0.6822
10/09/2004,1.4645,0.6828
13/09/2004,1.4666,0.6818
14/09/2004,1.4654,0.6824
15/09/2004,1.4623,0.6839
16/09/2004,1.4742,0.6783
17/09/2004,1.4721,0.6793
20/09/2004,1.4677,0.6813
21/09/2004,1.4626,0.6837
22/09/2004,1.4647,0.6827
23/09/2004,1.4632,0.6834
24/09/2004,1.4694,0.6805
27/09/2004,1.469,0.6807
28/09/2004,1.4714,0.6796
29/09/2004,1.4614,0.6843
30/09/2004,1.457,0.6863
01/10/2004,1.4493,0.69
04/10/2004,1.4544,0.6876
05/10/2004,1.4477,0.6908
06/10/2004,1.4466,0.6913
07/10/2004,1.4505,0.6894
08/10/2004,1.4452,0.6919
11/10/2004,1.4504,0.6895
12/10/2004,1.452,0.6887
13/10/2004,1.4573,0.6862
14/10/2004,1.4488,0.6902
15/10/2004,1.4462,0.6915
18/10/2004,1.4384,0.6952
19/10/2004,1.4415,0.6937
20/10/2004,1.4386,0.6951
21/10/2004,1.4494,0.6899
22/10/2004,1.4459,0.6916
25/10/2004,1.4393,0.6948
26/10/2004,1.4384,0.6952
27/10/2004,1.4385,0.6952
28/10/2004,1.4367,0.696
29/10/2004,1.4406,0.6942
01/11/2004,1.4385,0.6952
02/11/2004,1.447,0.6911
03/11/2004,1.4437,0.6927
04/11/2004,1.4304,0.6991
05/11/2004,1.4316,0.6985
08/11/2004,1.4344,0.6972
09/11/2004,1.438,0.6954
10/11/2004,1.4293,0.6996
11/11/2004,1.4284,0.7001
12/11/2004,1.4302,0.6992
15/11/2004,1.4293,0.6996
16/11/2004,1.4278,0.7004
17/11/2004,1.4251,0.7017
18/11/2004,1.4252,0.7017
19/11/2004,1.4231,0.7027
22/11/2004,1.4242,0.7021
23/11/2004,1.4295,0.6995
24/11/2004,1.4288,0.6999
25/11/2004,1.4267,0.7009
26/11/2004,1.4284,0.7001
29/11/2004,1.4259,0.7013
30/11/2004,1.4383,0.6953
01/12/2004,1.4489,0.6902
02/12/2004,1.4499,0.6897
03/12/2004,1.4487,0.6903
06/12/2004,1.4453,0.6919
07/12/2004,1.4461,0.6915
08/12/2004,1.4526,0.6884
09/12/2004,1.4455,0.6918
10/12/2004,1.4473,0.6909
13/12/2004,1.4444,0.6923
14/12/2004,1.448,0.6906
15/12/2004,1.4484,0.6904
16/12/2004,1.4558,0.6869
17/12/2004,1.4603,0.6848
20/12/2004,1.4539,0.6878
21/12/2004,1.4412,0.6939
22/12/2004,1.4291,0.6997
23/12/2004,1.4211,0.7037
24/12/2004,1.4232,0.7026
29/12/2004,1.4102,0.7091
30/12/2004,1.4097,0.7094
31/12/2004,1.4127,0.7079
04/01/2005,1.4171,0.7057
05/01/2005,1.4221,0.7032
06/01/2005,1.4236,0.7024
07/01/2005,1.4314,0.6986
10/01/2005,1.4316,0.6985
11/01/2005,1.4273,0.7006
12/01/2005,1.425,0.7018
13/01/2005,1.4247,0.7019
14/01/2005,1.4266,0.701
17/01/2005,1.421,0.7037
18/01/2005,1.4334,0.6976
19/01/2005,1.44,0.6944
20/01/2005,1.4445,0.6923
21/01/2005,1.438,0.6954
24/01/2005,1.4379,0.6955
25/01/2005,1.439,0.6949
26/01/2005,1.4393,0.6948
27/01/2005,1.4465,0.6913
28/01/2005,1.4474,0.6909
31/01/2005,1.4466,0.6913
01/02/2005,1.4454,0.6919
02/02/2005,1.446,0.6916
03/02/2005,1.4507,0.6893
04/02/2005,1.457,0.6863
07/02/2005,1.4538,0.6879
08/02/2005,1.4535,0.688
09/02/2005,1.4525,0.6885
10/02/2005,1.4512,0.6891
11/02/2005,1.4486,0.6903
14/02/2005,1.4554,0.6871
15/02/2005,1.4552,0.6872
16/02/2005,1.4467,0.6912
17/02/2005,1.4473,0.6909
18/02/2005,1.4499,0.6897
21/02/2005,1.4514,0.689
22/02/2005,1.4414,0.6938
23/02/2005,1.4446,0.6922
24/02/2005,1.4445,0.6923
25/02/2005,1.4521,0.6887
28/02/2005,1.4507,0.6893
01/03/2005,1.4559,0.6869
02/03/2005,1.4564,0.6866
03/03/2005,1.4539,0.6878
04/03/2005,1.4541,0.6877
07/03/2005,1.4511,0.6891
08/03/2005,1.4471,0.691
09/03/2005,1.438,0.6954
10/03/2005,1.4345,0.6971
11/03/2005,1.4316,0.6985
14/03/2005,1.43,0.6993
15/03/2005,1.439,0.6949
16/03/2005,1.4359,0.6964
17/03/2005,1.4376,0.6956
18/03/2005,1.4415,0.6937
21/03/2005,1.4384,0.6952
22/03/2005,1.4385,0.6952
23/03/2005,1.4396,0.6946
24/03/2005,1.4421,0.6934
29/03/2005,1.4513,0.689
30/03/2005,1.4528,0.6883
31/03/2005,1.4543,0.6876
01/04/2005,1.4573,0.6862
04/04/2005,1.4597,0.6851
05/04/2005,1.4619,0.684
06/04/2005,1.4609,0.6845
07/04/2005,1.4545,0.6875
08/04/2005,1.4591,0.6854
11/04/2005,1.4585,0.6856
12/04/2005,1.4635,0.6833
13/04/2005,1.4671,0.6816
14/04/2005,1.4688,0.6808
15/04/2005,1.4642,0.683
18/04/2005,1.463,0.6835
19/04/2005,1.4699,0.6803
20/04/2005,1.4668,0.6818
21/04/2005,1.4588,0.6855
22/04/2005,1.4643,0.6829
25/04/2005,1.4729,0.6789
26/04/2005,1.4689,0.6808
27/04/2005,1.4711,0.6798
28/04/2005,1.4784,0.6764
29/04/2005,1.4795,0.6759
03/05/2005,1.4671,0.6816
04/05/2005,1.4681,0.6812
05/05/2005,1.4718,0.6794
06/05/2005,1.4733,0.6787
09/05/2005,1.468,0.6812
10/05/2005,1.4628,0.6836
11/05/2005,1.4625,0.6838
12/05/2005,1.4663,0.682
13/05/2005,1.4672,0.6816
16/05/2005,1.4537,0.6879
17/05/2005,1.4559,0.6869
18/05/2005,1.4515,0.6889
19/05/2005,1.4549,0.6873
20/05/2005,1.4543,0.6876
23/05/2005,1.4541,0.6877
24/05/2005,1.4531,0.6882
25/05/2005,1.4537,0.6879
26/05/2005,1.4545,0.6875
27/05/2005,1.4535,0.688
31/05/2005,1.4761,0.6775
01/06/2005,1.4803,0.6755
02/06/2005,1.4789,0.6762
03/06/2005,1.48,0.6757
06/06/2005,1.481,0.6752
07/06/2005,1.4914,0.6705
08/06/2005,1.4915,0.6705
09/06/2005,1.4914,0.6705
10/06/2005,1.4958,0.6685
13/06/2005,1.4963,0.6683
14/06/2005,1.5002,0.6666
15/06/2005,1.5021,0.6657
16/06/2005,1.5053,0.6643
17/06/2005,1.491,0.6707
20/06/2005,1.5028,0.6654
21/06/2005,1.5049,0.6645
22/06/2005,1.5024,0.6656
23/06/2005,1.5098,0.6623
24/06/2005,1.5072,0.6635
27/06/2005,1.5016,0.666
28/06/2005,1.5042,0.6648
29/06/2005,1.4951,0.6689
30/06/2005,1.4804,0.6755
01/07/2005,1.4802,0.6756
04/07/2005,1.4793,0.676
05/07/2005,1.4732,0.6788
06/07/2005,1.4737,0.6786
07/07/2005,1.4571,0.6863
08/07/2005,1.4547,0.6874
11/07/2005,1.4545,0.6875
12/07/2005,1.4536,0.6879
13/07/2005,1.4511,0.6891
14/07/2005,1.4548,0.6874
15/07/2005,1.4564,0.6866
18/07/2005,1.4516,0.6889
19/07/2005,1.4487,0.6903
20/07/2005,1.4398,0.6945
21/07/2005,1.4401,0.6944
22/07/2005,1.4395,0.6947
25/07/2005,1.4458,0.6917
26/07/2005,1.4486,0.6903
27/07/2005,1.4473,0.6909
28/07/2005,1.4501,0.6896
29/07/2005,1.449,0.6901
01/08/2005,1.4501,0.6896
02/08/2005,1.4507,0.6893
03/08/2005,1.4453,0.6919
04/08/2005,1.4378,0.6955
05/08/2005,1.438,0.6954
08/08/2005,1.4453,0.6919
09/08/2005,1.4455,0.6918
10/08/2005,1.4509,0.6892
11/08/2005,1.4533,0.6881
12/08/2005,1.46,0.6849
15/08/2005,1.4626,0.6837
16/08/2005,1.4678,0.6813
17/08/2005,1.471,0.6798
18/08/2005,1.4739,0.6785
19/08/2005,1.4756,0.6777
22/08/2005,1.4739,0.6785
23/08/2005,1.4743,0.6783
24/08/2005,1.4679,0.6812
25/08/2005,1.4664,0.6819
26/08/2005,1.4663,0.682
30/08/2005,1.4636,0.6832
31/08/2005,1.4628,0.6836
01/09/2005,1.467,0.6817
02/09/2005,1.4675,0.6814
05/09/2005,1.4729,0.6789
06/09/2005,1.4765,0.6773
07/09/2005,1.4779,0.6766
08/09/2005,1.4834,0.6741
09/09/2005,1.4807,0.6754
12/09/2005,1.4832,0.6742
13/09/2005,1.4842,0.6738
14/09/2005,1.4848,0.6735
15/09/2005,1.4768,0.6771
16/09/2005,1.4771,0.677
19/09/2005,1.4859,0.673
20/09/2005,1.4825,0.6745
21/09/2005,1.4825,0.6745
22/09/2005,1.4738,0.6785
23/09/2005,1.4722,0.6793
26/09/2005,1.4742,0.6783
27/09/2005,1.4707,0.6799
28/09/2005,1.4668,0.6818
29/09/2005,1.4662,0.682
30/09/2005,1.467,0.6817
03/10/2005,1.4732,0.6788
04/10/2005,1.4753,0.6778
05/10/2005,1.4731,0.6788
06/10/2005,1.4617,0.6841
07/10/2005,1.4524,0.6885
10/10/2005,1.4548,0.6874
11/10/2005,1.4561,0.6868
12/10/2005,1.4561,0.6868
13/10/2005,1.4651,0.6825
14/10/2005,1.4636,0.6832
17/10/2005,1.4574,0.6862
18/10/2005,1.465,0.6826
19/10/2005,1.4699,0.6803
20/10/2005,1.478,0.6766
21/10/2005,1.4772,0.677
24/10/2005,1.4763,0.6774
25/10/2005,1.4755,0.6777
26/10/2005,1.4704,0.6801
27/10/2005,1.4685,0.681
28/10/2005,1.4686,0.6809
31/10/2005,1.4776,0.6768
01/11/2005,1.4688,0.6808
02/11/2005,1.4711,0.6798
03/11/2005,1.4794,0.6759
04/11/2005,1.4812,0.6751
07/11/2005,1.4774,0.6769
08/11/2005,1.4785,0.6764
09/11/2005,1.4832,0.6742
10/11/2005,1.4873,0.6724
11/11/2005,1.4868,0.6726
14/11/2005,1.4856,0.6731
15/11/2005,1.4845,0.6736
16/11/2005,1.4707,0.6799
17/11/2005,1.4672,0.6816
18/11/2005,1.4636,0.6832
21/11/2005,1.4642,0.683
22/11/2005,1.4609,0.6845
23/11/2005,1.4599,0.685
24/11/2005,1.4625,0.6838
25/11/2005,1.4626,0.6837
28/11/2005,1.4588,0.6855
29/11/2005,1.4599,0.685
30/11/2005,1.4683,0.6811
01/12/2005,1.477,0.677
02/12/2005,1.48,0.6757
05/12/2005,1.477,0.677
06/12/2005,1.4759,0.6776
07/12/2005,1.4782,0.6765
08/12/2005,1.4798,0.6758
09/12/2005,1.4837,0.674
12/12/2005,1.4827,0.6744
13/12/2005,1.4829,0.6744
14/12/2005,1.4744,0.6782
15/12/2005,1.4752,0.6779
16/12/2005,1.4764,0.6773
19/12/2005,1.4696,0.6805
20/12/2005,1.4801,0.6756
21/12/2005,1.4721,0.6793
22/12/2005,1.4633,0.6834
23/12/2005,1.4593,0.6853
28/12/2005,1.4491,0.6901
29/12/2005,1.457,0.6863
30/12/2005,1.4552,0.6872
03/01/2006,1.4519,0.6888
04/01/2006,1.4557,0.687
05/01/2006,1.4518,0.6888
06/01/2006,1.4585,0.6856
09/01/2006,1.4608,0.6846
10/01/2006,1.4623,0.6839
11/01/2006,1.4553,0.6871
12/01/2006,1.4637,0.6832
13/01/2006,1.4659,0.6822
16/01/2006,1.4579,0.6859
17/01/2006,1.4582,0.6858
18/01/2006,1.4567,0.6865
19/01/2006,1.4546,0.6875
20/01/2006,1.4573,0.6862
23/01/2006,1.4534,0.688
24/01/2006,1.4537,0.6879
25/01/2006,1.4574,0.6862
26/01/2006,1.4587,0.6855
27/01/2006,1.4607,0.6846
30/01/2006,1.4635,0.6833
31/01/2006,1.4639,0.6831
01/02/2006,1.4705,0.68
02/02/2006,1.4719,0.6794
03/02/2006,1.4666,0.6818
06/02/2006,1.4614,0.6843
07/02/2006,1.4564,0.6866
08/02/2006,1.4573,0.6862
09/02/2006,1.4551,0.6872
10/02/2006,1.4645,0.6828
13/02/2006,1.4637,0.6832
14/02/2006,1.4563,0.6867
15/02/2006,1.4655,0.6824
16/02/2006,1.4601,0.6849
17/02/2006,1.46,0.6849
20/02/2006,1.4605,0.6847
21/02/2006,1.4645,0.6828
22/02/2006,1.4649,0.6826
23/02/2006,1.4688,0.6808
24/02/2006,1.4698,0.6804
27/02/2006,1.4671,0.6816
28/02/2006,1.4688,0.6808
01/03/2006,1.4692,0.6806
02/03/2006,1.4575,0.6861
03/03/2006,1.4581,0.6858
06/03/2006,1.4582,0.6858
07/03/2006,1.46,0.6849
08/03/2006,1.4558,0.6869
09/03/2006,1.4571,0.6863
10/03/2006,1.4528,0.6883
13/03/2006,1.4499,0.6897
14/03/2006,1.4522,0.6886
15/03/2006,1.45,0.6897
16/03/2006,1.4435,0.6928
17/03/2006,1.4406,0.6942
20/03/2006,1.442,0.6935
21/03/2006,1.4452,0.6919
22/03/2006,1.4451,0.692
23/03/2006,1.4476,0.6908
24/03/2006,1.4491,0.6901
27/03/2006,1.453,0.6882
28/03/2006,1.4484,0.6904
29/03/2006,1.4447,0.6922
30/03/2006,1.4375,0.6957
31/03/2006,1.4332,0.6977
03/04/2006,1.4339,0.6974
04/04/2006,1.4315,0.6986
05/04/2006,1.4257,0.7014
06/04/2006,1.4324,0.6981
07/04/2006,1.4376,0.6956
10/04/2006,1.4404,0.6943
11/04/2006,1.4406,0.6942
12/04/2006,1.446,0.6916
13/04/2006,1.449,0.6901
18/04/2006,1.4474,0.6909
19/04/2006,1.4503,0.6895
20/04/2006,1.4439,0.6926
21/04/2006,1.4445,0.6923
24/04/2006,1.4413,0.6938
25/04/2006,1.4412,0.6939
26/04/2006,1.4365,0.6961
27/04/2006,1.438,0.6954
28/04/2006,1.4432,0.6929
02/05/2006,1.4551,0.6872
03/05/2006,1.4594,0.6852
04/05/2006,1.4569,0.6864
05/05/2006,1.4593,0.6853
08/05/2006,1.4614,0.6843
09/05/2006,1.462,0.684
10/05/2006,1.4562,0.6867
11/05/2006,1.4659,0.6822
12/05/2006,1.4673,0.6815
15/05/2006,1.4667,0.6818
16/05/2006,1.4675,0.6814
17/05/2006,1.4747,0.6781
18/05/2006,1.4756,0.6777
19/05/2006,1.4725,0.6791
22/05/2006,1.4675,0.6814
23/05/2006,1.4652,0.6825
24/05/2006,1.463,0.6835
25/05/2006,1.464,0.6831
26/05/2006,1.4582,0.6858
30/05/2006,1.4631,0.6835
31/05/2006,1.4571,0.6863
01/06/2006,1.4574,0.6862
02/06/2006,1.4583,0.6857
05/06/2006,1.4503,0.6895
06/06/2006,1.4516,0.6889
07/06/2006,1.4518,0.6888
08/06/2006,1.4551,0.6872
09/06/2006,1.4573,0.6862
12/06/2006,1.464,0.6831
13/06/2006,1.4619,0.684
14/06/2006,1.4633,0.6834
15/06/2006,1.4652,0.6825
16/06/2006,1.4637,0.6832
19/06/2006,1.4639,0.6831
20/06/2006,1.4648,0.6827
21/06/2006,1.4582,0.6858
22/06/2006,1.4543,0.6876
23/06/2006,1.4534,0.688
26/06/2006,1.4484,0.6904
27/06/2006,1.4478,0.6907
28/06/2006,1.4498,0.6898
29/06/2006,1.4457,0.6917
30/06/2006,1.4463,0.6914
03/07/2006,1.4404,0.6943
04/07/2006,1.4428,0.6931
05/07/2006,1.4415,0.6937
06/07/2006,1.4402,0.6943
07/07/2006,1.4434,0.6928
10/07/2006,1.4452,0.6919
11/07/2006,1.445,0.692
12/07/2006,1.4441,0.6925
13/07/2006,1.4516,0.6889
14/07/2006,1.4518,0.6888
17/07/2006,1.4532,0.6881
18/07/2006,1.4615,0.6842
19/07/2006,1.464,0.6831
20/07/2006,1.4636,0.6832
21/07/2006,1.4655,0.6824
24/07/2006,1.4654,0.6824
25/07/2006,1.4629,0.6836
26/07/2006,1.4639,0.6831
27/07/2006,1.464,0.6831
28/07/2006,1.4613,0.6843
